,id,followers,genres,name,popularity
924365,7IFTLYJ1uhqloWyZ92k3aL,10.0,[],L,4
398650,5oXWJJ0bFqskAtEIT0zwKK,13.0,[],David Crane,14
958009,13PPNUllekjIhVD0MuhJBi,11.0,[],Psilo Vibin',0
1013457,26RWiZTnANXDXF0GloCbDt,35.0,[],Secret Meditation,0
686681,5D25m5ShrOqxmtl6WZfMkD,5.0,[],Neubau,0
251297,1AENjc5Pc0tFraFPHZYsW5,15.0,[],"Alfred Scholz, London Symphony Orchestra",0
1055486,2Mhw50JxDiCIi5c8dfOfT8,349.0,['electropowerpop'],Love You Long Time,4
881363,0Le1iWWIYCjxktudgvZO3p,3916.0,[],Tone Tone,32
577496,6XMjTAQZ6XSNQcEJAgzFQ3,8.0,[],Be Fly,0
205147,6PWJWwEm8BSBFAIAUWlwe4,36088.0,"['mandopop', 'singaporean mandopop', 'singaporean pop', 'singaporean singer-songwriter']",Boon Hui Lu,49
133056,4CRHn9Ophktnc0p0akLR1y,43.0,[],The Savoy Hotel Orpheans,17
987266,4egmuL8dJnC6dCR0BapKXH,1.0,['acid jazz'],Samuel Purdy,0
647728,6vSUDtgMsmcRf3PDcz86av,2.0,[],An Illustrated Attempt,0
169055,3H9AUqtiCXGF4TG7bNRyVq,14.0,['deep disco'],Patti Brooks,0
952569,6MlcHxvxIn81N8fy8hbcNl,1.0,[],Oscar Clinton,0
752490,6JijQtCJQ1jsXZoz2sj53L,3987.0,"['scottish indie', 'scottish rock']",The Phantom Band,15
500501,5skcIF4AdKrIOd7bzeHqtn,346.0,['oc indie'],Valley Rats,4
502059,4QP3vjusOcbbiYL88tKGGH,38.0,[],Paul Banks feat. Jakob Dinesen,1
391050,46npgAgrsh6EOhXbNEjf25,3170.0,['folklore nuevo argentino'],Indios De Ahora,19
387098,4DjW9TKcVqYwgH8BWxlVCi,67.0,[],the beachcombers,2
894575,4VsWp6A8ee9dwWZmNpeJXh,218.0,[],Peggy Simms,28
1007708,6nN3QTeeFOpoU3y6oUgyVm,170.0,[],Angela Easterling,3
1002682,2aiQfmxcWSx7RrqSVbhiFX,702.0,[],Maria Aragon,14
846888,3YZQPRuNLBNWkJ90tTem5z,18.0,[],The Ice Fox,0
350171,0AcSnYsoWzsNZTRaicXPLP,7.0,['comedy rock'],Will Green Jr. & Wil Lewis,0
849427,2ym5R1m0Zju4Y49VoJ9RPv,162.0,['french hip hop'],Macregor,19
125264,6whyegKhNUMvdr2VmNUsoN,10.0,[],RonBA,0
940123,0jmjjE2upMDBcEOPRQN5Ln,2.0,[],Stoyanka Mutafova,0
695955,49O2UcGOyDqSyG68AsBs4t,576.0,['musica cearense'],Ilya,19
939431,3qCHoXXXLYQZe0IycnpLYo,5.0,[],Yıldızlar,0
334774,2MT4pjC3WUdYgfmpppcSdH,31.0,[],Baba Elektronik,0
329483,13rzF4hs3Y87VKFhjkvqcd,39.0,[],Rowbird,1
133795,3iYjmlFjXga9Ed3gQOs9JR,0.0,[],Zafar Khurshid,0
380720,075Z54l7Sk1W7j3sssAbRO,4.0,[],Karsten Xavier,0
511794,0bj1AxQfQi9gCgsdHAtmyz,1418.0,[],Flip Rothstein,13
896994,3ZIWeXeiuEaF0Yn9WOxgcW,2.0,[],Mâäk's Spirit & Gnawa Express,0
313784,6VZnwgs3LkYRzdKicoqNH9,102.0,[],Kusuri,29
200536,6TI8bYluePwtnzD7pbckNx,10.0,[],Patrice Strike,0
660380,7jRqo4febhe5nUfn3wb9O1,0.0,[],Raphmaninov,0
616201,7gR41ZvMKsLO9V9jiIUQQK,721.0,['albanian pop'],Elsa Lila,18
681253,3RudD2LjiDFWuf1dmubEwk,63.0,[],André Morais,0
194846,4dQ4qhlmkq2lVP9Flr2vXk,17.0,[],Gius,0
404678,5KlwRKz0MwwwdUnZ3c0sR7,3328.0,['australian blues'],Lloyd Spiegel,24
887291,0nU2ZUslDrofzzlUq5oXls,268.0,[],Shae Williams,0
330081,6FWZQmaIk5BoYpNsUGx7Dz,13.0,[],Novi Zakon,0
76845,1DUI4A6xdyiUKjD76sElKP,2.0,[],GECO,0
765303,4TDVvviQIDVBD8bd9Osq0P,28.0,['south dakota indie'],Wall Meat,0
43439,0NipkcGltkPx3ktztFBW1j,0.0,[],Dan Chudyk,0
71417,0MZrsnc0pecv1PVRQdENgd,2.0,[],Ek Poshla Bristi,0
19271,6oixlkVKE0TRpYEiCmBwpl,2392.0,"['marimba orquesta', 'musica tropical guatemalteca']",Marimba Orquesta Ecos Manzaneros,18
918524,3fBJNnF4fofBSFuEs239xm,30.0,[],Maiken Ingvordsen,1
996207,2wkSmjy56ZE3Ybgsm65eV8,117.0,[],Zam Helga,2
843040,2JdHC9r40HNEpetp7SVo1h,97.0,[],Made Mountain,0
1015155,4mDssExk00a4W84SpTg5Qy,0.0,[],Cerebral Onslaught,0
1078171,070BOrQKM8G46FLNU28MG1,13.0,[],Shrus,0
100676,17m0BG8QmLuj6ecAwYDwsQ,2.0,[],Jorge Delafuente,3
658180,7vUeMfqq0LSylxHxfOh46B,27.0,[],Bradd Young,1
616465,1Cy1ZBvpnsuTTL6TSqSL6i,16.0,[],Miguel Montes En Banda,1
400847,4hXEooSmqq3r8qn0LvBoES,434.0,['deep comedy'],Dylan Brody,7
993499,5UC2qPfpSCVtYMI7fvXMrp,110.0,['gothic symphonic metal'],Regicide,0
633592,4Tq110YgEB6Ae8iI9f0mqZ,21.0,[],The Bob Brookmeyer Small Band,0
624777,3ipQNs9chrerwpVljwJbM8,11.0,['vintage gospel'],Sister Cally Fancy,0
440836,6OP5bWazlJrWuXl751YVfH,2.0,[],Kumud Chandra Baruah,2
555537,4k2jUIrKqyZTvr6F3u0khe,183.0,['future garage'],Cosmic Revenge,0
341055,3eFhGZeqaepx12ytm6V6Pj,8.0,[],Ghetto Prodige,0
623480,35RF9sRdDiDz66hipRyHLm,1247.0,[],KLANKEN,7
572434,6B9cpIe8hWvg5eWLl5i6Mn,584.0,[],Sbunoah,0
1092265,7vxntzKTcI9YXo1yrdQsQU,10.0,[],Airplane To Nowhere,0
482015,5tHCKmkeHfpSS808A8z73z,88.0,['shoegaze brasileiro'],Gray Strawberries,0
836007,0dNJDNbuGO7pLEF8hIqxqe,2.0,[],Phil Wilson,0
499833,5OMXKFvSybHesNOkHV9Zb6,130.0,[],Luke Buck,0
626570,4I5sBhbLWL8rExzXpWzevT,36.0,[],LC Rocks,0
1017387,5FWhY1let1kbM5GCTS2NQU,18.0,[],Los Variants,0
27844,0hROc4gHJvzCSXJGN0cmsU,1.0,[],Vilhjámur,4
705718,2FeGIIv9Vd7Ln2K0VMOAXD,416.0,[],Caitlin Mahoney,3
1060775,2Ij6JM6Jf578F50yFDDraY,32.0,[],Resist Temptation,2
1059836,2A0IWXVpgJ1YKunHfVJ5b2,3.0,[],Fred Bloss,0
1009818,3i8SAAkUrMcnq5evGgNYp6,30.0,[],Miguel Crozzoli,0
240524,1G15jyEqIa9aRN4zIO3NaU,956.0,[],L (iZReaL),26
598813,53n4CQOhjNguhmyFRU1wEg,11.0,[],Ariel Medina,0
1047920,0RxV0bk3IVBWQFxLVNjGmF,267.0,[],Jason Davis,5
757810,7JbycZiWM8XAvnf1t9FagY,37.0,[],Big Rude Jake & The Jump City Crusaders,0
914751,4QIfgqCfkacjqEcFyRFSar,1.0,[],Punish The Atom,0
71040,0AeiDM1YYGEJkbKbBKQwUR,0.0,[],ØTL Slaughter,0
557173,6UN3CTkuqDs7wMmUF475Ni,86.0,[],Ann Deveria,0
669037,5SIAbf7l3m7X4ef47Nn8Xf,52.0,['harp'],Amy Krupski,18
677407,4IY0RwQDhP0aRE4Thz9PNW,9.0,[],Boston Not London,0
931894,6FkMNNeCMcgY3MPKqHRKn6,11.0,[],Tomato Box,0
579033,5Z1rpNwC6KqhJkoCxIB8WA,337.0,[],Watch My Anger Grow,0
758312,1N3nbkPKjFwVq1enWmOm4w,37.0,['czech contemporary classical'],Jan Klusák,0
939573,0vXLxVov9wThTze1YI6rIU,145.0,[],Padang Food Tigers & Sigbjørn Apeland,11
145324,0YrtvWJMgSdVrk3SfNjTbx,1279052.0,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",Death Cab for Cutie,70
90787,05U40G1dajZMe9KdTG8LTo,3811.0,"['c-pop', 'cantopop', 'classic cantopop']",Dicky Cheung,34
1058719,4UMNca2UQ8gcO7MG56hREJ,326.0,[],Sounds Of Life,11
304894,7ckdPBZ31mlkyrhd8qIZrJ,17.0,[],Mixadance Project,0
660314,0TM8sFxwWaFyVubucRN49V,86.0,[],Cherry Cola Champions,0
799499,7tTESRuX2CTMb1fGqX04oQ,50.0,[],Kodiak Blue,23
924126,1AiAwnnIsLmYJGkJkbHbCU,214.0,['reggae mexicano'],Ras Levy,5
212171,1yap1SgRPMxgyfrrDlQ95y,21279.0,"['beatlesque', 'country rock', 'folk rock', 'power pop', 'psychedelic rock']",Emitt Rhodes,44
155795,5yih2m7QJPjkycUQIUfJ80,11710.0,"['post-post-hardcore', 'post-screamo']",The March Ahead,39
705906,0jAB9f4p2mYpsV9Szrx5PC,8.0,[],Data's,0
12843,2vyapCwuYE83WaRxN8D6K5,75.0,[],Tezzy,30
554795,3iTfMjq8nkPib75kNkZeH5,1.0,[],Jonah Vermeulen,0
222411,3h0oni1uXYW0EmX2SN72Dl,72.0,[],Klaufar,6
332989,3ktAiL3nkfDhK7wQbJDSj4,51.0,[],Alex Wayne,9
673704,1u6uNVhW8Ut4ZKgmcTpE32,50.0,[],The Worsties,0
555422,1vwbB36QfuoB4E89g7X9mP,117.0,['deep smooth jazz'],Patrick Cooper,1
756468,19Z2kez9u6dt0KjpGYoBI8,225.0,['philly indie'],Sweet Lights,1
918032,1cHBWE5dwYVZJH2haqQKUn,20.0,[],Moys,2
119469,4RU8o9fTHjCSvDsCapuElQ,39.0,[],Serj Victor,6
594502,07JQbWdcBSgYS4QNkbLk2p,420.0,[],Fried E.M.,8
784433,4SM9WjHqPKKt7i6i78EZaD,3.0,[],Eric Benson,0
492001,7lYzgRF5SzQWjF7AYDJ5i7,938.0,['brazilian emo'],Fauno,1
503637,6dF9V4TSSRhxzMyt3CEXiU,75.0,[],Gallery of Mites,0
368057,1w7bfu76OXIpqqypK3zMO2,47.0,[],I Shake It Off,0
988643,2L7BMqZTuuDupOzN7afzr7,684.0,[],Bike Thiefs,10
652888,5NvqaQ73gOcuq3vD5qwuMc,3.0,[],ArminVampire,0
810454,0Y0jPl2XscwAtv7FFpNyll,629.0,[],Sergio de la puente,18
167047,5elxYg57OGXnqXm6wZDmvm,4466.0,"['bachata', 'bachata dominicana', 'latin']",Ralphy Dreamz,48
852198,7tF3dQjSt8QKvfWKYcidY1,3.0,[],Adam R. Bissing,0
715989,1j7EAln6bhIa33SFIePUhi,267.0,[],X-Factors,2
457343,4zxJb14khWAF1Kpyz2C66j,17.0,[],Shelby Baldock,0
942928,4tYdWdPRPz9lEqInUaG5vM,52.0,[],Yirayah,4
291375,5IcRvSiReLydKCr56ObWuX,11377.0,"['afrofuturism', 'broken beat', 'indie jazz']",Steve Spacek,37
723840,6RJHP9U03evNCVNMYfVyta,50.0,[],Cast - Princesse Sofia,14
156636,1ZbqYIfpyScqByyLuO1kOb,681.0,['rap euskera'],Suaia eta Ama Rebel,14
149250,03QR0oVZdsh7Ly4Fd8a5ae,3.0,[],Baby G,0
990743,3LecH7tpzvYhqFRDhUtb5O,2.0,[],Jodee Buckley,0
168422,5ZJxHUyqKkGIKJ5KYeDjIQ,1789.0,['punk colombiano'],Zona Cero,14
1094446,1IfkYPJSZBeUqakM11P5iX,2262.0,[],Findus,10
836979,3K5Oh2bRUDaB0hcCYRC0W6,11.0,[],H Stewart,1
849343,61ndhCeqXYcMWO1fnWVFvw,5.0,[],Mike Genie,8
8981,0P0tSyx4VlaklXxKDDp1ow,32.0,[],Jacon,2
957014,3kAr583PLaTZsMejGvKkGY,34.0,[],Craig Werth,1
14067,0PfStJ5XrmbW5Y8PcJGqPv,3249.0,['quran'],Mohamed Siddiq El Minshawi,18
148047,04rYV8th53qaK1o6fwU3Lc,7.0,[],Nate_S,0
1477,4X3w7vLrQJLfm2Afu5KgBD,4.0,[],Damjay Beats,1
662658,2r14JYGCcpWZyOvugVcf5P,36.0,[],Young T,6
697201,4ecUMqjhF5cpQuH0PPBcSI,42.0,[],Russak,0
842518,6V0FV2t6rjaVDHQeJRaYVc,86.0,[],Yellow Dog Conspiracy,0
1007829,46RjK6ViX8YMOPbndkSTMc,14.0,[],Don Knotts Overdrive,0
562145,0dXRdcNMwVE65Fjq8XJmVo,106.0,[],Pretty Ricky Phontaine,0
795296,2UQ76CICkyPwdeQFq73wr6,714.0,[],Raggae Tom,2
489406,1MnHZrj8MWzylwPK8gPJUG,37.0,[],Hilda Lamas,0
306435,2XtWKgr2azputfhnzQdtCj,3.0,[],Peachey,0
624079,1Kyf03uDytAxZky6oYaMN3,35.0,[],Rukaiya Russell,0
862954,0M2QP7Yfs4meFiRz72f5XU,15.0,[],DJ Mozy,0
116827,3R3WEsfL1WC1zLiz3XG9K5,701089.0,"['anime rock', 'j-division', 'j-pop', 'j-poprock', 'j-rock']",miwa,56
853294,3SBF41qdWmPThJPOE9sz4w,40.0,[],Hale Çakır,0
200455,0RWcEfIRdgfnk750svBSvZ,237.0,['pop dance'],Benjamin Darren,43
462900,7uSKo2c4wgjqlNxJopWieh,42.0,[],Geoff Keith,1
465276,65ApKr59gLeygfWK87t35w,11.0,[],The New Raemon|Francisco Nixon & Ricardo Vecente,0
107006,4UmixQieTtMndxEGS9xFyf,2.0,[],Yellow Awamo,6
531179,1fwb4yFUV8gxHmHGqH8sti,0.0,[],nevec red,0
989800,1pIl81fBc572AOetcaGphA,4.0,[],A Soft Blow to the Temple,0
40908,07XAg9vDD9eyxqahvwg4EC,0.0,[],WL FRE$h,0
231902,3iobaafFTMXhL9oAR13dFw,617.0,"['a3', 'j-division']",MANKAIカンパニー,20
874148,7yDgnD5m51I2N5Aj4SVCbs,4.0,[],Zabor,0
432047,56Po7DHYixJ3FgQXmFq8lm,7.0,[],Vcnt,0
13351,6jHXVvLdc0aJoPXKWdBsSz,5184.0,"['ecuadorian indie', 'ecuadorian pop']",Cadáver Exquisito,27
414949,6tXPpWZxzV4bBLJRD3yGrz,719.0,[],Julio Iglesias duet with Dolly Parton,0
559995,5ZwdRgkZnF61cJQgLZuAd5,1.0,[],Shiftie,0
396541,4jCTmMXUNZXiEULZXEwZ1v,23.0,[],Luc Bertin,2
366697,2SzbQV2wRAWsXABHeO7Sbn,27.0,[],Teddy Baxter,20
559187,7nVOzqJ0ooaRqCv8VXMEsi,397.0,[],Arif Bhatti,10
24544,6CqWwzNPkt5yD0ftdw5xCQ,0.0,[],Keshavrao Date,0
14241,2kPfmE4LffKQp2esE1OOCc,0.0,[],Xunters,0
955239,3N39cUm9vOKrmPaaeqHdSp,29.0,[],Marcia Griffitt,0
510713,6bz9LrXJRhDyGQF6UdMBks,0.0,[],Prelium,0
438568,5prxtChQRMu3nJSQb5I8bO,4.0,[],Alexander A. Macpherson,0
533168,2k1wIEyymBgZOivDmgrziW,8.0,[],Cool Benny,0
471249,52iNecRjYvnbkzbowBD5oQ,20.0,[],Schudzik,0
336846,5bGUPEByATASOCZaGsdf4O,21.0,[],Ralphe,0
149558,04X3DHke0lCFmerLnB7Pfv,0.0,[],David Zay,0
690402,2S26vLtMLPHbUQvCKvDzwa,1267.0,['aggrotech'],Angels on Acid,7
632318,0Ra32G86msRat9IMTTO1YE,47.0,[],Jon Gjylaci,1
326358,7vVpa6JI8O58DvgiUdswHk,1637.0,[],Kolby Knickerbocker,25
520480,4hMN2CyWybe5Xa66cEhV47,35.0,[],For Her and the Snow,0
805395,39mCeTzmcLLmnK7dNjSylw,2.0,[],Annie Nolan Band,0
306004,3mOe74lCWtze6nQpRmUZbv,802.0,[],Che Linh & Huong Lan,7
633399,4VrYYR7fq7KfoMBWJufv7C,1483.0,[],Carlos Goñi,14
701980,30XFjY5QiLhaU51gQGAKNv,128.0,[],Birch,14
1048967,1kdSqmUBMJIwox6T52bnho,48.0,[],Orquesta Arcaño Y Sus Maravillas,0
174932,01jTKdbYI60GoPflSxWp3A,1433.0,['reading'],Christoph Marzi,24
990874,66aFKsERoXLEVbyXqBupBX,216.0,"['fallen angel', 'russian metal']",Ghosthill,1
679915,3q8nL4LWCNyAS79BT6FJ7o,6.0,[],Alison Marae,0
959842,2Jcd12uajgLV4hlo0lvSgs,165.0,[],Banks the Genius,6
226107,3sWgnowP6hl7vDrmWwqT3M,20.0,[],Armonia Cuore,3
398952,4q3APXmgWE7VJeOx6ymKkx,2332.0,"['german thrash metal', 'new wave of thrash metal']",Antipeewee,9
164505,7nSqpmTRzxGxQU1Lr4jIBu,5.0,[],Michele Dawn,0
96050,6UM7SrdaVqmty3uRTZDv68,86441.0,['russian hip hop'],Centr,42
943925,133ACRCMMc1A7jDOCiTAOz,3.0,[],Elizabeth Angelucci,0
1009131,3DdpORbvz8xWiNSfh19Nka,935.0,['austin rock'],The Human Circuit,6
195315,6I2sSTGn8oSbEEZU3eA66H,16384.0,"['melodic hard rock', 'power metal']",Place Vendome,30
975271,1fTexQeUckKGUbA0e6coFa,10.0,[],Onyx Aide,0
46680,657xkMQUyPIa9vA7fycV5j,4560.0,['norwegian pop rap'],Amara,48
330108,4RIUvvnTUaBzxzSx5A5fRx,55.0,[],Alexander Bogdanov,4
962668,5UDDSMWSQJqBqopTXrork0,21.0,[],Pip Clarke,2
284099,0TAGu9Ga6t5MqzyVENe9aE,59.0,[],Lachrymose,4
664147,5fdx8D3cKlDRonED8sc7Mw,29.0,[],Black Noise Project,0
803514,4Zs9gVfSxqHLD1jnIObtpS,0.0,[],Athanasiou Makedonas,0
678281,06xn8og4AfPPxwrac9rKZW,12.0,[],Alexander Mendoza,0
192063,4qtn8HjCceBnkcfC8994rk,765.0,[],Subversion X,19
365055,1AdRq4FvkjaeClWGmVpbCo,190.0,['dixieland'],Crane River Jazz Band,2
574764,7pZLU0Hiw7siUwKu7Vd8Ni,70.0,[],Bamboula 2000,2
934108,33G5SWAw1T2KVdLA7h2WgT,724.0,"['swedish death metal', 'war metal']",In Battle,5
271324,114NkFJkUyzto54T7E5k0i,53.0,['minnesota hip hop'],KPW,15
508169,6lk0kOp0FkF5qIYPU1H5aL,579.0,[],Mama Kunk,5
643114,6TMtP3xjoSRKVrezBJg218,17.0,[],Sanctuary Sound,0
422041,6Kb0sAal8AKieGi3QFuut6,450.0,[],Kadan,4
30094,5fkHPXDNaqz3GrYYhO8APB,54377.0,"['j-rock', 'shibuya-kei']",Flipper's Guitar,38
653214,03svtYd0pJmBsK3NulpRWc,20.0,[],Nick Foster,0
1011446,7yHWHvlWjaCYHYn0fJMyjP,20.0,[],Senhor Skay,0
600118,3OmrKA7Sc1sqt4vq4LdA1x,525.0,['hopebeat'],Mount Farewell,5
976495,2vTDf4CAuHyNbYKivgGKUf,514.0,['indie game soundtrack'],Joel Corelitz,33
1014219,6Tj2zk2FBDNAO7k0jXHMSp,69.0,[],Dyanna Fearon,21
650007,4BSJm4HM0TcKsdCDBvDo58,10.0,[],David Amani feat. John Davis,0
309966,4w1pZWZN1YgTLEEK4RB0jg,4.0,[],Joël Berger,0
333073,0CWrjLfq7VO87BwFYe2KSZ,2.0,[],"Peggy Stern & ""Sweet Sue Terry""",0
88838,0ORU0lalZw1HgqMtRWbtkF,5.0,[],Free Service,0
681765,6EBQSFxwDtahsNyVUB01oF,3.0,[],Albert Ssempeke,0
293412,6qB4FJgJYwNbPajZIfV90c,3.0,[],Maria Salkozanova,0
956664,6L0cEyULm2rV2nlqaXBzPY,70.0,[],Ruby Woo,0
423654,7x49C0PmR7l9ASHizhNpbH,356.0,[],TORHEK,1
852593,414E691CgvDuYJp2WvFS8G,19.0,[],Ken Gober,1
391439,3uGbhKK23u3bEA9nPAtNl7,9430.0,['hard dance'],Venetica,18
177549,2rTmY9YZtFnm7erWVRhLyB,263.0,[],Peter Frodin,22
185461,4JmBfD4QLpL8GAKnQPV6dj,36.0,[],Aris Martinez,1
330100,1wkaeu06n1SxeNvz72FMFc,73.0,[],Subtropicais,2
216981,26gm86NLBKwFlD11G7zSg1,116.0,"['bansuri', 'hindustani instrumental', 'indian classical']",Nityanand Haldipur,2
785079,02M2UDseWIgvsxuxjNo3fh,274.0,[],Yankiel,7
1050172,5IJB9FWN5PrNusYBeXWmLA,52.0,[],Eyes Like Cyanide,0
42030,4LeZnpTNvqhb4jUqFGii9j,12.0,[],LuisPa,1
835917,0rajT8yAv6OFnBaXycR25M,39.0,[],Trío Cervantes,0
94697,5dKck1H0BEvXkxRpTDyQbn,203.0,[],Cheryl Barnes,28
695818,7iM7bmm64BC3bfEnjiAMuT,310.0,['deep funk ostentacao'],Mc Maike,7
890429,22pL8TTNMDKvghHWgl4unS,254.0,[],Merc100Man,9
1058179,6QuHyPqTcnJslOTLse67Fu,84.0,[],Morilla,7
753981,1gI1aTSZ92q6Gvwd4LSiOC,141.0,[],WACK,0
925706,7nIPl5dQcFVoMYZr1BOppg,16.0,[],Double Square,0
464576,0Xq1lX1fFGIlBj2ezVBhh1,9.0,[],Mound City Blueblowers with Coleman Hawkins McKenzie,0
882354,6NdE4xYcl1ijlOCDQ5t3EJ,1.0,[],Telfer Madln,0
440057,57xtZ0V7utP4JJLPKexc2T,1367.0,"['danish experimental', 'new isolationism']",Rosen & Spyddet,10
82949,225l1KEprObX8xgl8xo2Gc,18139.0,"['chillhop', 'lo-fi beats']",BluntOne,62
270285,1HT1nNZ6mqwYO37x32Cr36,70.0,[],Segio Mendes,0
139427,3a1bkJS7AQnJ8KGvf9hFiN,53340.0,"['classic colombian pop', 'cumbia']",El Combo De Las Estrellas,46
64871,1aHoakiZszLMgJcqXMaEw8,21563.0,"['narodna muzika', 'sevdah', 'turbo folk']",Serif Konjevic,42
877254,6CHFq8hiVCpHsNKsP2aMw2,318.0,[],Tripstar,17
372141,6Amy4Lmw8Yz9iYz9OcgbpD,7.0,[],Morning Society,0
547465,2kixigNAiXg16lq9odhUBD,24.0,[],Middlemarch,0
491289,6XHcCEQBBepLr7gGMeCpgs,212.0,['scottish fiddle'],The Easy Club,5
1074315,5P8NbXAP7JOZTXNTLPCpqb,7.0,[],Angyalkert,0
164213,6CxUKwVnCBKKP60XMvnMOL,5635.0,"['trinibad', 'trinidadian reggae']",Jahllano,27
899921,0K0sEEbhl6IZ6fnFGIK2qU,5.0,['croatian electronic'],Davor Tosovic,0
971356,5kRP55O0j8WNl1eRULfe6c,24.0,[],Wesoly Bolek & His Orchestra,2
910250,0200CPSILs26bTDtdGrSIs,7.0,[],Apollo Starfleet,0
161628,2nkCUxKwIh7WA3AIVTjRWj,1.0,[],Ester Elias,0
33702,6BMYlvYYyC0VxN6vV9y9KZ,22472.0,"['christian afrobeat', 'naija worship']",Lara George,37
473740,1q8pqceN1XqkdsJ93YxCUr,150.0,[],Caustic,30
98613,1mV9h1AwhRXSjBFcYpajgY,339909.0,"['funk carioca', 'funk ostentacao', 'funk paulista']",Mc Lele JP,74
630355,5eT2QrOMAyULipOMCj3fav,2124.0,[],The Phronetic,12
84774,0Byv26B0m5JGhqqX4VJoe8,0.0,[],The Three Musketeers,0
269065,1DoGu017HBH9armSl4M0Sb,28169.0,"['aggrotech', 'dark electro', 'ebm', 'electro-industrial', 'industrial metal']",God Module,34
65649,1Z8YLeRzSedy0jT5D08pVU,9856.0,['swedish indie pop'],Marit Bergman,33
329254,2BaS6dUzXOJSYLxuJesWtZ,266.0,[],Lizard Professor,0
362426,6tRqqIGfGaoUIKnVWx1W25,473.0,[],Duton,14
159326,0Ykj1HJXKhnkeMh04ZrFZe,11940.0,"['brega', 'musica popular paraense']",Frankito Lopes,29
1007594,0dG3N31PXKZKVipFUqY1jz,8905.0,"['gothic symphonic metal', 'slayer', 'symphonic power metal']",Elyose,30
697262,44D3zwpcIlKkiykrpAHX8X,15.0,[],The Pachinko Fake,0
876709,7zsyjSnqg8aNWPaQOoA1I6,133.0,[],Daggi Zegreat,1
351771,377ken05LkLHo2d7g8UJh2,430.0,[],Anthony Ruptak,3
677446,5siYPZVZmiZK8pmITtLcMm,10.0,[],CastorTroy,0
508939,0sS16q68m3EsApomgUmD7w,26.0,[],Scarlet Dawn,0
510425,2Op0fFHW2QBrqzdrq8LCnW,88.0,['rock dominicano'],Merodac,0
358511,7aszaoY1WKVQtnJHna4MKk,23.0,['men chika'],秘密結社ニルヴァージュ∀,3
324380,2gW2l1cGSqlG6KHJTcTsUZ,112.0,['deep minimal techno'],Monkey B,3
168834,4jNH0yOhBMeCJjpTskruPX,36.0,[],Bram Stocker,0
1087476,3IDiiri4WRPXMTYQgDdUmO,160.0,[],Dayate,10
708965,0brczs06aPxBxY38Toqzbi,17.0,[],365 Band,0
87408,01JiJOcsIz4v6NjGIEKdc7,5.0,[],diue adsl vrsl,0
468325,25UHOyOwzLfc2Pe1ISpvn7,1018.0,['deep new wave'],Secession,15
725220,77fjHLIAiTJ62ypG4mYTdU,42.0,[],Peter Aarts,0
384701,7jCvA6tXXcmiVOrBSRasAa,521.0,[],Masta Artisan,1
777850,561uEBOdVHJO7cSvpDNDzg,2.0,[],Beson,0
904965,5MZ2f3i2XI2VTWToJjsD1W,289.0,[],Isak Dennholt,4
59588,0RSRLPv7ZmcrlyboVGR0hL,30938.0,"['dark wave', 'new romantic']",Anne Clark,44
948231,5jF6Pu5ulLTXJXMGWq4wFP,25.0,['deep latin jazz'],Franky Suarez,0
1033031,0GVqgGT022iRiRzA82pFNh,19.0,[],Big Zack,2
150933,64Kn5hASFbSu9xnkIJi1SK,15.0,['fast melodic punk'],Smackin' Isaiah,0
120557,6eCH4aJpareoxz3EjKqHjK,938.0,[],The Marbles,30
562984,4Dq72TY9yCtJs9pv6FttJa,81.0,[],Anandito,4
591190,0jgBS2AOPqcXG37pHBlLIT,16.0,[],Little Jimmy Tyson,1
797544,69esnckZ9jAz3Ck5AfXodE,13.0,[],L.E.,8
415111,4z6PkIMABOuKeIkyoiFeRa,5.0,[],Finn F. Fyllingerr,1
599540,5rK3LWxwtXdkUcrDt4W0hL,16.0,[],Ray Bourbon,0
669721,24x0syHwlgFBImXDedRtmb,52.0,[],Mauricio Herrera,2
811931,1nkZNiCzIDaYgrfNZI82hZ,0.0,[],Michel Gesina,0
962211,5qPDTXk0aJKRpyvT3HI37Z,6.0,[],Kelvin Evans,0
24714,4O9NDjCOH1cGyLusBncKB5,0.0,[],Pandit Shiv Dayal,0
761605,4MKkxddY2SCGQH6GczyT6U,11.0,[],De Cast Van Hema De Musical,0
843536,05itNUQfvX92EImHRRvvlI,54.0,[],Andy Llanos,3
254843,12j1w2RmtWd81xSKRpxhXK,3475.0,['dutch singer-songwriter'],The Wanderer ,43
555188,7vkDgxEmCEzKPjKL1J0hOn,188.0,['indian instrumental rock'],Bliss Logic,0
181508,18osfoG9A0DwxxjYz3KFSW,40.0,"['german romanticism', 'post-romantic era']",Arnold Mendelssohn,2
641722,4gx2B87msh8PE1gJvKaOac,5.0,[],Khrys & Jluis Dj Feat Martha Mateo,0
984558,5k9AivcOMDPtSX3bfs8taH,31.0,[],Рок-Синдром,0
192927,6Occ6ZTaLDgVUjzpQMkTTq,3329.0,['afrobeat'],BLO,29
1037538,0vyTVPk3Yb06EeVCjDArJr,20.0,[],Massimo Gargia,1
163576,4iffpkC8EZL4XQ3MkieC9U,17.0,[],Chris & Lawanda Bethel,0
13323,0B02ZsmSdJvc5NECwOUZ7A,795.0,[],Kino Rankins,38
359998,3rmHfhqEmC3pO89AMSP7Wt,1678.0,['british experimental'],Simon Fisher Turner,13
